Wall time,Step,Value
1680268991.9256737,41249,176.0
1680268994.4162104,41299,176.0
1680268996.9851768,41349,176.0
1680268999.4820366,41399,176.0
1680269002.8867178,41417,176.0
1680269006.2745607,41449,177.0
1680269011.4241152,41549,177.0
1680269014.0908685,41599,177.0
1680269016.5143516,41649,177.0
1680269023.4185328,41699,178.0
1680269025.9437177,41749,178.0
1680269028.5459573,41799,178.0
1680269031.047714,41849,178.0
1680269037.8754032,41899,179.0
1680269040.4484649,41949,179.0
1680269042.9602993,41999,179.0
1680269045.6032932,42049,179.0
1680269048.119922,42099,179.0
1680269051.63982,42119,179.0
1680269054.84782,42149,180.0
1680269057.3700316,42199,180.0
1680269060.0508368,42249,180.0
1680269062.6409733,42299,180.0
1680269065.0787663,42349,180.0
1680269067.821984,42353,180.0
1680269071.9814036,42399,181.0
1680269074.554497,42449,181.0
1680269077.1845653,42499,181.0
1680269079.8021421,42549,181.0
1680269084.17828,42587,181.0
1680269086.715527,42599,182.0
1680269089.3154957,42649,182.0
1680269091.8352947,42699,182.0
1680269094.4050972,42749,182.0
1680269096.9272206,42799,182.0
1680269100.5387638,42821,182.0
1680269103.9309428,42849,183.0
1680269106.4102957,42899,183.0
1680269109.0248058,42949,183.0
1680269111.635357,42999,183.0
1680269114.081723,43049,183.0
1680269116.9319947,43055,183.0
1680269120.9080057,43099,184.0
1680269125.9830866,43199,184.0
1680269128.5733175,43249,184.0
1680269133.0656877,43289,184.0
1680269135.3753638,43299,185.0
1680269137.9460168,43349,185.0
1680269140.5260887,43399,185.0
1680269145.6982064,43499,185.0
1680269149.4383147,43523,185.0
1680269152.5161672,43549,186.0
1680269155.0863473,43599,186.0
1680269157.6224887,43649,186.0
1680269165.6268353,43757,186.0
1680269169.6921334,43799,187.0
1680269172.205957,43849,187.0
1680269174.961838,43899,187.0
1680269177.5198133,43949,187.0
1680269182.5991223,43991,187.0
1680269185.1622448,43999,188.0
1680269187.733066,44049,188.0
1680269190.2719452,44099,188.0
1680269192.8126903,44149,188.0
1680269195.2846751,44199,188.0
1680269199.8693867,44225,188.0
1680269202.8090382,44249,189.0
1680269205.34151,44299,189.0
1680269207.8914917,44349,189.0
1680269210.4788175,44399,189.0
1680269212.9386477,44449,189.0
1680269216.440036,44459,189.0
1680269220.3566782,44499,190.0
1680269222.909277,44549,190.0
1680269225.472283,44599,190.0
1680269227.9891758,44649,190.0
1680269232.6691768,44693,190.0
1680269234.9426396,44699,191.0
1680269237.460916,44749,191.0
1680269240.0532746,44799,191.0
1680269245.2122629,44899,191.0
1680269252.0767856,44949,192.0
1680269254.6683943,44999,192.0
1680269257.239931,45049,192.0
1680269259.8366733,45099,192.0
1680269262.3141458,45149,192.0
1680269269.2058146,45199,193.0
1680269274.3280392,45299,193.0
1680269276.9378712,45349,193.0
1680269281.751811,45395,193.0
1680269283.7617989,45399,194.0
1680269286.3149292,45449,194.0
1680269288.911399,45499,194.0
1680269291.583085,45549,194.0
1680269294.1193082,45599,194.0
1680269298.1265988,45629,194.0
1680269300.8598645,45649,195.0
1680269303.3778074,45699,195.0
1680269305.8977053,45749,195.0
1680269308.4745994,45799,195.0
1680269310.9518106,45849,195.0
1680269314.2020397,45863,195.0
1680269320.5554354,45949,196.0
1680269323.0949883,45999,196.0
1680269325.7571146,46049,196.0
1680269332.7420568,46099,197.0
1680269335.4326243,46149,197.0
1680269337.9942026,46199,197.0
1680269340.622634,46249,197.0
1680269343.141202,46299,197.0
1680269347.2575421,46331,197.0
1680269350.0766213,46349,198.0
1680269352.6260037,46399,198.0
1680269355.2341921,46449,198.0
1680269357.8550353,46499,198.0
1680269360.32379,46549,198.0
1680269363.6564257,46565,198.0
1680269367.1925817,46599,199.0
1680269369.7463918,46649,199.0
1680269372.3403811,46699,199.0
1680269375.0268457,46749,199.0
1680269377.5428007,46799,199.0
1680269380.0206442,46799,199.0
